,Date,Open,High,Low,Close,Adj Close,Volume
2204,1998-09-21,42.740002000000004,42.740002000000004,38.389998999999996,38.580002,38.580002,0
2205,1998-09-22,37.849998,38.91,36.470001,36.619999,36.619999,0
2206,1998-09-23,35.029999,35.139998999999996,32.439999,32.470001,32.470001,0
2207,1998-09-24,33.779999,35.900002,33.060001,34.66,34.66,0
2208,1998-09-25,37.139998999999996,37.290001000000004,33.91,34.549999,34.549999,0
2209,1998-09-28,34.200001,35.240002000000004,33.52,34.869999,34.869999,0
2210,1998-09-29,37.169998,38.389998999999996,35.740002000000004,36.080002,36.080002,0
2211,1998-09-30,37.16,41.150002,37.099998,40.950001,40.950001,0
2212,1998-10-01,41.900002,43.98,41.849998,43.48,43.48,0
2213,1998-10-02,42.169998,43.380001,40.25,40.470001,40.470001,0
2214,1998-10-05,42.650002,45.560001,42.299999,42.810001,42.810001,0
2215,1998-10-06,40.16,42.049999,39.720001,41.200001,41.200001,0
2216,1998-10-07,40.98,44.84,40.66,43.509997999999996,43.509997999999996,0
2217,1998-10-08,47.07,49.529999,45.580002,45.740002000000004,45.740002000000004,0
2218,1998-10-09,43.279999,45.360001000000004,41.849998,42.200001,42.200001,0
2219,1998-10-12,40.549999,40.560001,39.400002,40.07,40.07,0
2220,1998-10-13,40.970001,41.599998,39.959998999999996,40.23,40.23,0
2221,1998-10-14,40.919998,40.93,38.009997999999996,38.959998999999996,38.959998999999996,0
2222,1998-10-15,39.610001000000004,39.66,32.41,33.34,33.34,0
2223,1998-10-16,34.009997999999996,35.779999,33.619999,34.82,34.82,0
2224,1998-10-19,35.939999,36.009997999999996,32.41,33.130001,33.130001,0
2225,1998-10-20,30.809998999999998,33.360001000000004,29.82,33.110001000000004,33.110001000000004,0
2226,1998-10-21,33.27,34.549999,32.990002000000004,33.209998999999996,33.209998999999996,0
2227,1998-10-22,33.900002,34.169998,31.32,31.530001000000002,31.530001000000002,0
2228,1998-10-23,31.9,32.700001,31.690001000000002,32.27,32.27,0
2229,1998-10-26,33.25,33.259997999999996,31.379998999999998,32.380001,32.380001,0
2230,1998-10-27,31.200001,33.27,30.74,32.950001,32.950001,0
2231,1998-10-28,33.77,33.77,31.969998999999998,32.419998,32.419998,0
2263,1998-12-14,29.860001,31.67,29.57,31.309998999999998,31.309998999999998,0
2283,1999-01-13,32.619999,32.849998,28.780001000000002,30.110001,30.110001,0
2284,1999-01-14,30.459999,33.66,30.200001,32.98,32.98,0
2288,1999-01-21,29.549999,31.370001000000002,29.23,30.92,30.92,0
2289,1999-01-22,32.259997999999996,32.810001,31.1,31.950001,31.950001,0
2290,1999-01-25,32.220001,32.709998999999996,31.129998999999998,31.129998999999998,31.129998999999998,0
2300,1999-02-08,29.530001000000002,30.77,29.530001000000002,30.27,30.27,0
2301,1999-02-09,29.959999,31.41,29.84,31.360001,31.360001,0
2302,1999-02-10,31.59,31.75,30.450001,30.450001,30.450001,0
2306,1999-02-17,30.209999,30.950001,29.16,30.65,30.65,0
2307,1999-02-18,30.99,31.139999,30.32,30.450001,30.450001,0
2600,2000-04-14,30.09,33.790001000000004,30.09,33.490002000000004,33.490002000000004,0
2612,2000-05-03,30.0,32.889998999999996,30.0,31.629998999999998,31.629998999999998,0
2613,2000-05-04,31.450001,32.060001,30.559998999999998,30.77,30.77,0
2725,2000-10-12,27.209999,30.549999,26.950001,30.51,30.51,0
2773,2000-12-20,29.950001,32.02,29.43,31.74,31.74,0
2827,2001-03-12,27.879998999999998,30.540001,27.74,30.32,30.32,0
2833,2001-03-20,30.02,31.27,29.299999,30.959999,30.959999,0
2834,2001-03-21,31.41,32.18,30.26,31.93,31.93,0
2835,2001-03-22,32.41,35.450001,32.349998,32.84,32.84,0
2836,2001-03-23,33.0,33.0,30.41,30.450001,30.450001,0
2842,2001-04-02,29.4,31.610001,29.16,31.209999,31.209999,0
2843,2001-04-03,32.919998,35.200001,32.919998,34.720001,34.720001,0
2844,2001-04-04,34.279999,34.740002000000004,33.209998999999996,34.07,34.07,0
2846,2001-04-06,30.389999,32.040001000000004,30.219998999999998,31.690001000000002,31.690001000000002,0
2847,2001-04-09,31.940001000000002,32.549999,31.379998999999998,31.91,31.91,0
2952,2001-09-07,29.889999,31.299999,28.92,30.99,30.99,0
2953,2001-09-10,33.110001000000004,33.34,31.84,31.84,31.84,0
2954,2001-09-17,43.200001,44.330002,39.77,41.759997999999996,41.759997999999996,0
2955,2001-09-18,41.07,42.169998,38.869999,38.869999,38.869999,0
2956,2001-09-19,37.880001,44.259997999999996,37.5,40.560001,40.560001,0
2957,2001-09-20,41.400002,43.759997999999996,41.169998,43.740002000000004,43.740002000000004,0
2958,2001-09-21,48.93,49.349998,42.66,42.66,42.66,0
2959,2001-09-24,41.32,41.490002000000004,37.200001,37.75,37.75,0
2960,2001-09-25,37.060001,37.259997999999996,35.810001,35.810001,35.810001,0
2961,2001-09-26,35.0,35.740002000000004,34.490002000000004,35.259997999999996,35.259997999999996,0
2962,2001-09-27,35.450001,36.110001000000004,33.990002000000004,34.0,34.0,0
2963,2001-09-28,33.080002,33.080002,31.74,31.93,31.93,0
2964,2001-10-01,33.419998,34.080002,32.290001000000004,32.32,32.32,0
2965,2001-10-02,32.41,32.639998999999996,31.16,31.18,31.18,0
2966,2001-10-03,32.400002,32.470001,31.15,31.34,31.34,0
2967,2001-10-04,31.370001000000002,32.16,30.309998999999998,31.969998999999998,31.969998999999998,0
2968,2001-10-05,32.68,34.389998999999996,32.639998999999996,33.389998999999996,33.389998999999996,0
2969,2001-10-08,35.66,36.18,34.84,35.119999,35.119999,0
2970,2001-10-09,35.25,35.529999,34.48,34.830002,34.830002,0
2971,2001-10-10,34.169998,34.169998,31.34,31.6,31.6,0
2972,2001-10-11,30.93,32.16,30.83,31.5,31.5,0
2973,2001-10-12,32.48,36.560001,32.27,35.27,35.27,0
2974,2001-10-15,36.75,36.950001,35.240002000000004,35.310001,35.310001,0
2975,2001-10-16,34.810001,35.32,32.849998,32.880001,32.880001,0
2976,2001-10-17,32.439999,35.09,32.439999,35.080002,35.080002,0
2977,2001-10-18,35.419998,35.610001000000004,34.849998,34.950001,34.950001,0
2978,2001-10-19,34.759997999999996,35.459998999999996,33.889998999999996,34.110001000000004,34.110001000000004,0
2979,2001-10-22,34.470001,34.66,32.169998,32.25,32.25,0
2980,2001-10-23,32.240002000000004,32.459998999999996,31.299999,32.0,32.0,0
2981,2001-10-24,31.74,31.84,30.799999,30.950001,30.950001,0
2984,2001-10-29,30.43,31.67,30.309998999999998,31.639999,31.639999,0
2985,2001-10-30,33.240002000000004,34.77,33.0,33.459998999999996,33.459998999999996,0
2986,2001-10-31,33.119999,33.59,32.27,33.560001,33.560001,0
2987,2001-11-01,33.970001,34.57,32.0,32.310001,32.310001,0
2988,2001-11-02,32.450001,32.669998,30.459999,30.709999,30.709999,0
2989,2001-11-05,31.139999,31.209999,30.23,30.5,30.5,0
3157,2002-07-09,27.959999,30.34,27.790001,30.219998999999998,30.219998999999998,0
3158,2002-07-10,31.4,34.169998,30.77,34.099998,34.099998,0
3159,2002-07-11,34.419998,36.349998,33.849998,33.849998,33.849998,0
3160,2002-07-12,34.299999,34.299999,32.41,32.939999,32.939999,0
3161,2002-07-15,35.07,38.380001,34.860001000000004,35.029999,35.029999,0
3162,2002-07-16,35.970001,36.82,35.200001,36.650002,36.650002,0
3163,2002-07-17,34.25,36.73,33.619999,35.450001,35.450001,0
3164,2002-07-18,35.200001,35.419998,33.450001,35.119999,35.119999,0
3165,2002-07-19,36.419998,38.169998,35.98,38.169998,38.169998,0
3166,2002-07-22,39.130001,42.580002,38.57,41.869999,41.869999,0
3167,2002-07-23,42.27,46.130001,42.049999,44.919998,44.919998,0
3168,2002-07-24,48.169998,48.459998999999996,39.830002,39.860001000000004,39.860001000000004,0
3169,2002-07-25,40.650002,42.049999,38.889998999999996,39.27,39.27,0
3170,2002-07-26,38.610001000000004,38.799999,35.509997999999996,35.509997999999996,35.509997999999996,0
3171,2002-07-29,33.889998999999996,33.889998999999996,31.190001000000002,31.33,31.33,0
3172,2002-07-30,32.040001000000004,32.77,30.6,31.92,31.92,0
3173,2002-07-31,32.779999,33.68,32.029999,32.029999,32.029999,0
3174,2002-08-01,32.77,36.950001,32.77,36.950001,36.950001,0
3175,2002-08-02,37.529999,43.93,36.860001000000004,41.290001000000004,41.290001000000004,0
3176,2002-08-05,41.950001,45.209998999999996,41.77,45.080002,45.080002,0
3177,2002-08-06,43.060001,43.060001,40.279999,42.029999,42.029999,0
3178,2002-08-07,40.720001,41.369999,38.650002,38.73,38.73,0
3179,2002-08-08,38.529999,39.060001,36.189999,36.330002,36.330002,0
3180,2002-08-09,37.41,37.48,34.689999,35.330002,35.330002,0
3181,2002-08-12,37.23,37.52,36.830002,37.049999,37.049999,0
3182,2002-08-13,37.240002000000004,37.310001,34.200001,35.82,35.82,0
3183,2002-08-14,35.560001,35.990002000000004,32.349998,32.360001000000004,32.360001000000004,0
3192,2002-08-27,29.889999,30.799999,29.530001000000002,30.110001,30.110001,0
3193,2002-08-28,31.24,33.599998,31.190001000000002,33.32,33.32,0
3194,2002-08-29,35.419998,35.419998,33.209998999999996,33.669998,33.669998,0
3195,2002-08-30,33.639998999999996,33.639998999999996,31.93,32.639998999999996,32.639998999999996,0
3196,2002-09-03,37.119999,39.970001,37.119999,39.970001,39.970001,0
3197,2002-09-04,39.209998999999996,39.709998999999996,37.049999,37.439999,37.439999,0
3198,2002-09-05,39.580002,40.41,38.209998999999996,38.860001000000004,38.860001000000004,0
3199,2002-09-06,36.880001,37.349998,35.990002000000004,36.330002,36.330002,0
3200,2002-09-09,39.099998,39.630001,36.040001000000004,36.450001,36.450001,0
3201,2002-09-10,35.98,35.98,35.080002,35.080002,35.080002,0
3202,2002-09-11,34.810001,34.810001,33.720001,34.810001,34.810001,0
3203,2002-09-12,36.240002000000004,37.740002000000004,36.099998,37.5,37.5,0
3204,2002-09-13,38.220001,38.52,35.82,35.82,35.82,0
3205,2002-09-16,37.34,38.549999,36.639998999999996,36.740002000000004,36.740002000000004,0
3206,2002-09-17,35.869999,38.060001,35.790001000000004,38.009997999999996,38.009997999999996,0
3207,2002-09-18,38.68,39.709998999999996,36.959998999999996,37.52,37.52,0
3208,2002-09-19,39.919998,40.700001,38.919998,40.650002,40.650002,0
3209,2002-09-20,39.93,40.23,38.720001,38.98,38.98,0
3210,2002-09-23,40.779999,41.18,39.259997999999996,39.68,39.68,0
3211,2002-09-24,40.950001,41.34,39.57,40.52,40.52,0
3212,2002-09-25,39.650002,39.919998,36.790001000000004,37.330002,37.330002,0
3213,2002-09-26,36.09,36.150002,34.599998,34.599998,34.599998,0
3214,2002-09-27,35.07,36.970001,33.959998999999996,36.970001,36.970001,0
3215,2002-09-30,41.07,41.860001000000004,38.889998999999996,39.689999,39.689999,0
3216,2002-10-01,37.25,37.610001000000004,33.77,34.119999,34.119999,0
3217,2002-10-02,35.16,36.970001,34.419998,36.830002,36.830002,0
3218,2002-10-03,37.330002,37.75,36.110001000000004,37.310001,37.310001,0
3219,2002-10-04,39.18,40.290001000000004,38.669998,39.459998999999996,39.459998999999996,0
3220,2002-10-07,41.650002,42.950001,41.040001000000004,42.639998999999996,42.639998999999996,0
3221,2002-10-08,42.09,43.439999,39.959998999999996,41.02,41.02,0
3222,2002-10-09,42.25,42.580002,41.209998999999996,42.130001,42.130001,0
3223,2002-10-10,39.130001,39.389998999999996,37.540001000000004,37.549999,37.549999,0
3224,2002-10-11,36.360001000000004,36.529999,35.200001,35.700001,35.700001,0
3225,2002-10-14,36.919998,37.18,36.02,36.040001000000004,36.040001000000004,0
3226,2002-10-15,34.360001000000004,34.709998999999996,33.790001000000004,34.02,34.02,0
3227,2002-10-16,34.91,36.27,34.91,36.0,36.0,0
3228,2002-10-17,34.77,35.130001,33.93,34.099998,34.099998,0
3229,2002-10-18,34.599998,34.73,33.34,33.529999,33.529999,0
3230,2002-10-21,35.34,35.549999,33.0,33.110001000000004,33.110001000000004,0
3231,2002-10-22,34.389998999999996,34.759997999999996,33.610001000000004,34.09,34.09,0
3232,2002-10-23,34.060001,35.610001000000004,33.200001,33.200001,33.200001,0
3233,2002-10-24,32.990002000000004,34.43,32.529999,34.029999,34.029999,0
3234,2002-10-25,33.369999,33.369999,29.879998999999998,30.0,30.0,0
3235,2002-10-28,30.780001000000002,31.67,30.309998999999998,31.07,31.07,0
3236,2002-10-29,31.530001000000002,33.529999,31.530001000000002,32.27,32.27,0
3237,2002-10-30,32.5,32.5,30.790001,31.23,31.23,0
3238,2002-10-31,31.57,31.57,29.690001000000002,31.139999,31.139999,0
3240,2002-11-04,29.809998999999998,30.9,28.83,30.82,30.82,0
3241,2002-11-05,31.01,31.719998999999998,30.43,31.23,31.23,0
3242,2002-11-06,31.889999,32.599998,30.709999,30.73,30.73,0
3243,2002-11-07,31.42,31.85,30.76,31.42,31.42,0
3245,2002-11-11,30.629998999999998,31.639999,30.41,31.299999,31.299999,0
3246,2002-11-12,31.09,31.200001,29.75,30.58,30.58,0
3247,2002-11-13,31.209999,31.9,30.5,31.24,31.24,0
3262,2002-12-05,29.5,30.200001,29.26,30.1,30.1,0
3264,2002-12-09,30.07,31.200001,29.99,30.780001000000002,30.780001000000002,0
3272,2002-12-19,28.26,30.84,27.879998999999998,30.209999,30.209999,0
3295,2003-01-24,28.469998999999998,32.41,28.450001,31.51,31.51,0
3296,2003-01-27,33.310001,35.330002,32.970001,34.689999,34.689999,0
3297,2003-01-28,34.419998,34.470001,31.82,31.93,31.93,0
3298,2003-01-29,32.450001,33.240002000000004,31.049999,31.26,31.26,0
3299,2003-01-30,31.379998999999998,31.5,30.66,31.32,31.32,0
3300,2003-01-31,31.15,31.66,30.610001,31.17,31.17,0
3301,2003-02-03,32.450001,32.450001,30.870001000000002,31.02,31.02,0
3302,2003-02-04,32.740002000000004,33.369999,32.700001,32.759997999999996,32.759997999999996,0
3303,2003-02-05,32.759997999999996,33.220001,31.98,33.040001000000004,33.040001000000004,0
3304,2003-02-06,34.029999,34.240002000000004,33.119999,33.349998,33.349998,0
3305,2003-02-07,33.299999,34.310001,33.189999,34.009997999999996,34.009997999999996,0
3306,2003-02-10,35.209998999999996,35.66,33.990002000000004,33.990002000000004,33.990002000000004,0
3307,2003-02-11,33.18,33.970001,32.720001,33.68,33.68,0
3308,2003-02-12,33.880001,34.330002,33.77,34.330002,34.330002,0
3309,2003-02-13,34.990002000000004,35.200001,33.330002,33.700001,33.700001,0
3310,2003-02-14,33.740002000000004,33.939999,32.419998,32.619999,32.619999,0
3311,2003-02-18,32.119999,32.119999,31.110001,31.110001,31.110001,0
3312,2003-02-19,31.17,31.719998999999998,31.129998999999998,31.309998999999998,31.309998999999998,0
3313,2003-02-20,30.969998999999998,31.27,30.860001,31.16,31.16,0
3314,2003-02-21,30.98,31.65,30.16,30.25,30.25,0
3315,2003-02-24,31.459999,32.310001,31.459999,31.98,31.98,0
3316,2003-02-25,32.709998999999996,33.060001,31.6,31.74,31.74,0
3317,2003-02-26,32.119999,32.209998999999996,31.75,31.940001000000002,31.940001000000002,0
3318,2003-02-27,31.76,31.85,30.469998999999998,30.530001000000002,30.530001000000002,0
3320,2003-03-03,29.780001000000002,30.52,29.709999,30.43,30.43,0
3321,2003-03-04,31.049999,31.98,30.98,31.83,31.83,0
3322,2003-03-05,31.25,31.33,30.379998999999998,30.379998999999998,30.379998999999998,0
3323,2003-03-06,31.040001,31.530001000000002,30.690001000000002,31.370001000000002,31.370001000000002,0
3324,2003-03-07,32.639998999999996,32.810001,30.84,31.08,31.08,0
3325,2003-03-10,33.369999,33.849998,33.080002,33.310001,33.310001,0
3326,2003-03-11,33.32,33.75,32.970001,33.610001000000004,33.610001000000004,0
3327,2003-03-12,33.689999,34.400002,33.32,33.509997999999996,33.509997999999996,0
3328,2003-03-13,32.98,32.98,31.67,31.76,31.76,0
3329,2003-03-14,30.85,31.25,30.450001,30.98,30.98,0
3330,2003-03-17,31.85,32.619999,31.67,31.75,31.75,0
3331,2003-03-18,31.51,31.51,30.24,30.43,30.43,0
3332,2003-03-19,30.82,31.540001,30.4,31.540001,31.540001,0
3333,2003-03-20,31.809998999999998,32.0,30.41,30.440001000000002,30.440001000000002,0
3335,2003-03-24,30.530001000000002,31.0,30.33,30.389999,30.389999,0
4442,2007-08-15,28.219998999999998,31.76,26.16,30.67,30.67,0
4443,2007-08-16,32.68,37.5,30.440001000000002,30.83,30.83,0
4504,2007-11-12,30.57,31.09,24.469998999999998,31.09,31.09,0
4551,2008-01-22,35.119999,37.57,29.709999,31.01,31.01,0
4588,2008-03-14,27.309998999999998,32.889998999999996,26.02,31.16,31.16,0
4589,2008-03-17,35.139998999999996,35.599998,31.1,32.240002000000004,32.240002000000004,0
4715,2008-09-15,25.66,31.870001000000002,25.66,31.700001,31.700001,0
4716,2008-09-16,31.700001,33.700001,30.24,30.299999,30.299999,0
4717,2008-09-17,31.959999,36.400002,30.25,36.220001,36.220001,0
4718,2008-09-18,36.099998,42.16,33.099998,33.099998,33.099998,0
4719,2008-09-19,33.07,33.080002,27.950001,32.07,32.07,0
4720,2008-09-22,32.400002,34.220001,30.809998999999998,33.849998,33.849998,0
4721,2008-09-23,33.849998,36.080002,32.630001,35.720001,35.720001,0
4722,2008-09-24,35.700001,36.709998999999996,34.16,35.189999,35.189999,0
4723,2008-09-25,35.189999,35.189999,32.450001,32.82,32.82,0
4724,2008-09-26,32.82,36.400002,32.82,34.740002000000004,34.740002000000004,0
4725,2008-09-29,36.919998,48.400002,36.919998,46.720001,46.720001,0
4726,2008-09-30,43.77,43.799999,38.860001000000004,39.389998999999996,39.389998999999996,0
4727,2008-10-01,39.389998999999996,42.380001,39.389998999999996,39.810001,39.810001,0
4728,2008-10-02,39.82,46.48,39.82,45.259997999999996,45.259997999999996,0
4729,2008-10-03,45.220001,45.52,41.509997999999996,45.139998999999996,45.139998999999996,0
4730,2008-10-06,45.119999,58.240002000000004,45.119999,52.049999,52.049999,0
4731,2008-10-07,52.049999,54.189999,47.029999,53.68,53.68,0
4732,2008-10-08,53.68,59.060001,51.900002,57.529999,57.529999,0
4733,2008-10-09,57.57,64.91999799999999,52.540001000000004,63.919998,63.919998,0
4734,2008-10-10,65.849998,76.940002,65.629997,69.949997,69.949997,0
4735,2008-10-13,69.949997,71.41999799999999,54.689999,54.990002000000004,54.990002000000004,0
4736,2008-10-14,55.099998,59.810001,46.349998,55.130001,55.130001,0
4737,2008-10-15,55.689999,69.470001,55.689999,69.25,69.25,0
4738,2008-10-16,69.209999,81.16999799999999,66.510002,67.610001,67.610001,0
4739,2008-10-17,67.650002,74.480003,59.82,70.33000200000001,70.33000200000001,0
4740,2008-10-20,70.400002,70.400002,52.700001,52.970001,52.970001,0
4741,2008-10-21,52.950001,56.369999,50.91,53.110001000000004,53.110001000000004,0
4742,2008-10-22,63.119999,72.559998,60.049999,69.650002,69.650002,0
4743,2008-10-23,68.029999,79.43,64.43,67.800003,67.800003,0
4744,2008-10-24,67.800003,89.529999,67.800003,79.129997,79.129997,0
4745,2008-10-27,79.129997,81.650002,65.900002,80.059998,80.059998,0
4746,2008-10-28,73.300003,78.980003,65.660004,66.959999,66.959999,0
4747,2008-10-29,66.959999,71.139999,62.720001,69.959999,69.959999,0
4748,2008-10-30,69.83000200000001,69.83000200000001,62.669998,62.900002,62.900002,0
4749,2008-10-31,62.93,65.849998,56.73,59.889998999999996,59.889998999999996,0
4750,2008-11-03,60.169998,60.77,53.630001,53.68,53.68,0
4751,2008-11-04,53.68,53.68,44.25,47.73,47.73,0
4752,2008-11-05,47.73,55.619999,46.869999,54.560001,54.560001,0
4753,2008-11-06,56.709998999999996,64.779999,55.599998,63.68,63.68,0
4754,2008-11-07,63.68,63.68,56.029999,56.099998,56.099998,0
4755,2008-11-10,56.09,62.09,54.630001,59.98,59.98,0
4756,2008-11-11,59.98,64.730003,58.580002,61.439999,61.439999,0
4757,2008-11-12,61.52,67.190002,61.52,66.459999,66.459999,0
4758,2008-11-13,66.449997,69.989998,58.66,59.830002,59.830002,0
4759,2008-11-14,62.599998,66.309998,59.75,66.309998,66.309998,0
4760,2008-11-17,69.57,69.589996,65.099998,69.150002,69.150002,0
4761,2008-11-18,70.089996,73.129997,67.18,67.639999,67.639999,0
4762,2008-11-19,68.459999,75.0,67.339996,74.260002,74.260002,0
4763,2008-11-20,74.260002,81.480003,72.760002,80.860001,80.860001,0
4764,2008-11-21,80.739998,80.739998,71.629997,72.66999799999999,72.66999799999999,0
4765,2008-11-24,71.190002,71.349998,61.810001,64.699997,64.699997,0
4766,2008-11-25,64.760002,65.489998,60.25,60.900002,60.900002,0
4767,2008-11-26,60.900002,62.5,54.619999,54.919998,54.919998,0
4768,2008-11-28,56.02,56.82,50.5,55.279999,55.279999,0
4769,2008-12-01,60.470001,68.599998,60.360001000000004,68.510002,68.510002,0
4770,2008-12-02,66.68,67.010002,62.310001,62.98,62.98,0
4771,2008-12-03,62.98,65.370003,60.18,60.720001,60.720001,0
4772,2008-12-04,62.189999,65.08000200000001,60.209998999999996,63.639998999999996,63.639998999999996,0
4773,2008-12-05,63.639998999999996,66.540001,59.259997999999996,59.93,59.93,0
4774,2008-12-08,58.860001000000004,59.869999,57.349998,58.490002000000004,58.490002000000004,0
4775,2008-12-09,59.48,59.57,56.369999,58.91,58.91,0
4776,2008-12-10,58.91,58.91,53.790001000000004,55.73,55.73,0
4777,2008-12-11,55.080002,56.439999,52.939999,55.779999,55.779999,0
4778,2008-12-12,55.779999,58.84,54.259997999999996,54.279999,54.279999,0
4779,2008-12-15,55.68,58.490002000000004,55.68,56.759997999999996,56.759997999999996,0
4780,2008-12-16,56.759997999999996,56.759997999999996,50.91,52.369999,52.369999,0
4781,2008-12-17,52.0,52.189999,49.360001000000004,49.84,49.84,0
4782,2008-12-18,49.84,49.84,44.5,47.34,47.34,0
4783,2008-12-19,46.009997999999996,46.009997999999996,41.290001000000004,44.93,44.93,0
